id,hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur,created_at,updated_at
,2025-01-06 10:00:00,2025-01-06T11:00:00,DK1,244.860001,32.830002,,
,2025-01-06 11:00:00,2025-01-06T12:00:00,DK1,233.300003,31.280001,,
,2025-01-06 12:00:00,2025-01-06T13:00:00,DK1,213.309998,28.6,,
,2025-01-06 13:00:00,2025-01-06T14:00:00,DK1,191.009995,25.610001,,
,2025-01-06 14:00:00,2025-01-06T15:00:00,DK1,196.309998,26.32,,
,2025-01-06 15:00:00,2025-01-06T16:00:00,DK1,200.410004,26.870001,,
,2025-01-06 16:00:00,2025-01-06T17:00:00,DK1,236.139999,31.66,,
,2025-01-06 17:00:00,2025-01-06T18:00:00,DK1,235.539993,31.58,,
,2025-01-06 18:00:00,2025-01-06T19:00:00,DK1,208.910004,28.01,,
,2025-01-06 19:00:00,2025-01-06T20:00:00,DK1,185.419998,24.860001,,
,2025-01-06 20:00:00,2025-01-06T21:00:00,DK1,103.080002,13.82,,
,2025-01-06 21:00:00,2025-01-06T22:00:00,DK1,152.300003,20.42,,
,2025-01-06 22:00:00,2025-01-06T23:00:00,DK1,75.410004,10.11,,
,2025-01-06 23:00:00,2025-01-07T00:00:00,DK1,101.449997,13.6,,
,2025-01-07 00:00:00,2025-01-07T01:00:00,DK1,64.970001,8.71,,
,2025-01-07 01:00:00,2025-01-07T02:00:00,DK1,66.389999,8.9,,
,2025-01-07 02:00:00,2025-01-07T03:00:00,DK1,37.369999,5.01,,
,2025-01-07 03:00:00,2025-01-07T04:00:00,DK1,38.27,5.13,,
,2025-01-07 04:00:00,2025-01-07T05:00:00,DK1,43.259998,5.8,,
,2025-01-07 05:00:00,2025-01-07T06:00:00,DK1,334.25,44.810001,,
,2025-01-07 06:00:00,2025-01-07T07:00:00,DK1,283.679993,38.029999,,
,2025-01-07 07:00:00,2025-01-07T08:00:00,DK1,277.480011,37.200001,,
,2025-01-07 08:00:00,2025-01-07T09:00:00,DK1,261.149994,35.009998,,
,2025-01-07 09:00:00,2025-01-07T10:00:00,DK1,255.630005,34.27,,
,2025-01-07 10:00:00,2025-01-07T11:00:00,DK1,258.459991,34.650002,,
,2025-01-07 11:00:00,2025-01-07T12:00:00,DK1,248.619995,33.330002,,
,2025-01-07 12:00:00,2025-01-07T13:00:00,DK1,248.169998,33.27,,
,2025-01-07 13:00:00,2025-01-07T14:00:00,DK1,248.240005,33.279999,,
,2025-01-07 14:00:00,2025-01-07T15:00:00,DK1,248.020004,33.25,,
,2025-01-07 15:00:00,2025-01-07T16:00:00,DK1,261.450012,35.049999,,
,2025-01-07 16:00:00,2025-01-07T17:00:00,DK1,286.809998,38.450001,,
,2025-01-07 17:00:00,2025-01-07T18:00:00,DK1,261.149994,35.009998,,
,2025-01-07 18:00:00,2025-01-07T19:00:00,DK1,247.5,33.18,,
,2025-01-07 19:00:00,2025-01-07T20:00:00,DK1,187.970001,25.200001,,
,2025-01-07 20:00:00,2025-01-07T21:00:00,DK1,149.330002,20.02,,
,2025-01-07 21:00:00,2025-01-07T22:00:00,DK1,168.580002,22.6,,
,2025-01-07 22:00:00,2025-01-07T23:00:00,DK1,277.339996,37.18,,
,2025-01-07 23:00:00,2025-01-08T00:00:00,DK1,152.919998,20.5,,
,2025-01-08 00:00:00,2025-01-08T01:00:00,DK1,174.110001,23.34,,
,2025-01-08 01:00:00,2025-01-08T02:00:00,DK1,178.509995,23.93,,
,2025-01-08 02:00:00,2025-01-08T03:00:00,DK1,172.089996,23.07,,
,2025-01-08 03:00:00,2025-01-08T04:00:00,DK1,196.779999,26.379999,,
,2025-01-08 04:00:00,2025-01-08T05:00:00,DK1,212.300003,28.459999,,
,2025-01-08 05:00:00,2025-01-08T06:00:00,DK1,231.169998,30.99,,
,2025-01-08 06:00:00,2025-01-08T07:00:00,DK1,346.869995,46.5,,
,2025-01-08 07:00:00,2025-01-08T08:00:00,DK1,439.959991,58.98,,
,2025-01-08 08:00:00,2025-01-08T09:00:00,DK1,500.609985,67.110001,,
,2025-01-08 09:00:00,2025-01-08T10:00:00,DK1,532.23999,71.349998,,
,2025-01-08 10:00:00,2025-01-08T11:00:00,DK1,552.450012,74.059998,,
,2025-01-08 11:00:00,2025-01-08T12:00:00,DK1,542.01001,72.660004,,
,2025-01-08 12:00:00,2025-01-08T13:00:00,DK1,581.690002,77.980003,,
,2025-01-08 13:00:00,2025-01-08T14:00:00,DK1,634.059998,85.0,,
,2025-01-08 14:00:00,2025-01-08T15:00:00,DK1,786.22998,105.400002,,
,2025-01-08 15:00:00,2025-01-08T16:00:00,DK1,936.320007,125.519997,,
,2025-01-08 16:00:00,2025-01-08T17:00:00,DK1,1139.670044,152.779999,,
,2025-01-08 17:00:00,2025-01-08T18:00:00,DK1,1113.180054,149.229996,,
,2025-01-08 18:00:00,2025-01-08T19:00:00,DK1,1083.569946,145.259995,,
,2025-01-08 19:00:00,2025-01-08T20:00:00,DK1,882.460022,118.300003,,
,2025-01-08 20:00:00,2025-01-08T21:00:00,DK1,751.02002,100.68,,
,2025-01-08 21:00:00,2025-01-08T22:00:00,DK1,685.599976,91.910004,,
,2025-01-08 22:00:00,2025-01-08T23:00:00,DK1,681.869995,91.410004,,
,2025-01-08 23:00:00,2025-01-09T00:00:00,DK1,756.830017,101.440002,,
,2025-01-09 00:00:00,2025-01-09T01:00:00,DK1,746.080017,100.0,,
,2025-01-09 01:00:00,2025-01-09T02:00:00,DK1,736.909973,98.769997,,
,2025-01-09 02:00:00,2025-01-09T03:00:00,DK1,710.419983,95.220001,,
,2025-01-09 03:00:00,2025-01-09T04:00:00,DK1,733.25,98.279999,,
,2025-01-09 04:00:00,2025-01-09T05:00:00,DK1,765.849976,102.650002,,
,2025-01-09 05:00:00,2025-01-09T06:00:00,DK1,996.320007,133.539993,,
,2025-01-09 06:00:00,2025-01-09T07:00:00,DK1,1110.170044,148.800003,,
,2025-01-09 07:00:00,2025-01-09T08:00:00,DK1,1230.140015,164.880005,,
,2025-01-09 08:00:00,2025-01-09T09:00:00,DK1,1165.01001,156.149994,,
,2025-01-09 09:00:00,2025-01-09T10:00:00,DK1,1101.52002,147.639999,,
,2025-01-09 10:00:00,2025-01-09T11:00:00,DK1,1046.079956,140.210007,,
,2025-01-09 11:00:00,2025-01-09T12:00:00,DK1,956.330017,128.179993,,
,2025-01-09 12:00:00,2025-01-09T13:00:00,DK1,903.880005,121.150002,,
,2025-01-09 13:00:00,2025-01-09T14:00:00,DK1,924.77002,123.949997,,
,2025-01-09 14:00:00,2025-01-09T15:00:00,DK1,953.940002,127.860001,,
,2025-01-09 15:00:00,2025-01-09T16:00:00,DK1,950.210022,127.360001,,
,2025-01-09 16:00:00,2025-01-09T17:00:00,DK1,986.099976,132.169998,,
,2025-01-09 17:00:00,2025-01-09T18:00:00,DK1,1015.27002,136.080002,,
,2025-01-09 18:00:00,2025-01-09T19:00:00,DK1,965.72998,129.440002,,
,2025-01-09 19:00:00,2025-01-09T20:00:00,DK1,889.549988,119.230003,,
,2025-01-09 20:00:00,2025-01-09T21:00:00,DK1,783.309998,104.989998,,
,2025-01-09 21:00:00,2025-01-09T22:00:00,DK1,754.289978,101.099998,,
,2025-01-09 22:00:00,2025-01-09T23:00:00,DK1,657.969971,88.190002,,
,2025-01-09 23:00:00,2025-01-10T00:00:00,DK1,632.640015,84.790001,,
,2025-01-10 00:00:00,2025-01-10T01:00:00,DK1,598.609985,80.230003,,
,2025-01-10 01:00:00,2025-01-10T02:00:00,DK1,531.909973,71.290001,,
,2025-01-10 02:00:00,2025-01-10T03:00:00,DK1,515.200012,69.050003,,
,2025-01-10 03:00:00,2025-01-10T04:00:00,DK1,521.460022,69.889999,,
,2025-01-10 04:00:00,2025-01-10T05:00:00,DK1,626.0,83.900002,,
,2025-01-10 05:00:00,2025-01-10T06:00:00,DK1,739.330017,99.089996,,
,2025-01-10 06:00:00,2025-01-10T07:00:00,DK1,924.590027,123.919998,,
,2025-01-10 07:00:00,2025-01-10T08:00:00,DK1,1040.609985,139.470001,,
,2025-01-10 08:00:00,2025-01-10T09:00:00,DK1,1021.590027,136.919998,,
,2025-01-10 09:00:00,2025-01-10T10:00:00,DK1,921.97998,123.57,,
,2025-01-10 10:00:00,2025-01-10T11:00:00,DK1,847.52002,113.589996,,
,2025-01-10 11:00:00,2025-01-10T12:00:00,DK1,801.559998,107.43,,
,2025-01-10 12:00:00,2025-01-10T13:00:00,DK1,783.5,105.010002,,
,2025-01-10 13:00:00,2025-01-10T14:00:00,DK1,820.809998,110.010002,,
,2025-01-10 14:00:00,2025-01-10T15:00:00,DK1,960.179993,128.690002,,
,2025-01-10 15:00:00,2025-01-10T16:00:00,DK1,1006.289978,134.869995,,
,2025-01-10 16:00:00,2025-01-10T17:00:00,DK1,1063.670044,142.559998,,
,2025-01-10 17:00:00,2025-01-10T18:00:00,DK1,1075.310059,144.119995,,
,2025-01-10 18:00:00,2025-01-10T19:00:00,DK1,1052.400024,141.050003,,
,2025-01-10 19:00:00,2025-01-10T20:00:00,DK1,961.080017,128.809998,,
,2025-01-10 20:00:00,2025-01-10T21:00:00,DK1,818.48999,109.699997,,
,2025-01-10 21:00:00,2025-01-10T22:00:00,DK1,867.960022,116.330002,,
,2025-01-10 22:00:00,2025-01-10T23:00:00,DK1,819.840027,109.879997,,
,2025-01-10 23:00:00,2025-01-11T00:00:00,DK1,740.940002,99.309998,,
,2025-01-11 00:00:00,2025-01-11T01:00:00,DK1,758.320007,101.639999,,
,2025-01-11 01:00:00,2025-01-11T02:00:00,DK1,704.460022,94.419998,,
,2025-01-11 02:00:00,2025-01-11T03:00:00,DK1,667.369995,89.449997,,
,2025-01-11 03:00:00,2025-01-11T04:00:00,DK1,568.969971,76.260002,,
,2025-01-11 04:00:00,2025-01-11T05:00:00,DK1,500.619995,67.099998,,
,2025-01-11 05:00:00,2025-01-11T06:00:00,DK1,575.530029,77.139999,,
,2025-01-11 06:00:00,2025-01-11T07:00:00,DK1,706.400024,94.68,,
,2025-01-11 07:00:00,2025-01-11T08:00:00,DK1,803.159973,107.650002,,
,2025-01-11 08:00:00,2025-01-11T09:00:00,DK1,769.51001,103.139999,,
,2025-01-11 09:00:00,2025-01-11T10:00:00,DK1,754.52002,101.129997,,
,2025-01-11 10:00:00,2025-01-11T11:00:00,DK1,679.390015,91.059998,,
,2025-01-11 11:00:00,2025-01-11T12:00:00,DK1,679.390015,91.059998,,
,2025-01-11 12:00:00,2025-01-11T13:00:00,DK1,679.159973,91.029999,,
,2025-01-11 13:00:00,2025-01-11T14:00:00,DK1,666.26001,89.300003,,
,2025-01-11 14:00:00,2025-01-11T15:00:00,DK1,765.190002,102.559998,,
,2025-01-11 15:00:00,2025-01-11T16:00:00,DK1,836.51001,112.120003,,
,2025-01-11 16:00:00,2025-01-11T17:00:00,DK1,893.809998,119.800003,,
,2025-01-11 17:00:00,2025-01-11T18:00:00,DK1,912.76001,122.339996,,
,2025-01-11 18:00:00,2025-01-11T19:00:00,DK1,856.880005,114.849998,,
,2025-01-11 19:00:00,2025-01-11T20:00:00,DK1,806.52002,108.099998,,
,2025-01-11 20:00:00,2025-01-11T21:00:00,DK1,781.900024,104.800003,,
,2025-01-11 21:00:00,2025-01-11T22:00:00,DK1,768.98999,103.07,,
,2025-01-11 22:00:00,2025-01-11T23:00:00,DK1,788.539978,105.690002,,
,2025-01-11 23:00:00,2025-01-12T00:00:00,DK1,623.539978,83.580002,,
,2025-01-12 00:00:00,2025-01-12T01:00:00,DK1,625.109985,83.790001,,
,2025-01-12 01:00:00,2025-01-12T02:00:00,DK1,647.190002,86.75,,
,2025-01-12 02:00:00,2025-01-12T03:00:00,DK1,628.169983,84.199997,,
,2025-01-12 03:00:00,2025-01-12T04:00:00,DK1,634.140015,85.0,,
,2025-01-12 04:00:00,2025-01-12T05:00:00,DK1,624.809998,83.75,,
,2025-01-12 05:00:00,2025-01-12T06:00:00,DK1,640.849976,85.900002,,
,2025-01-12 06:00:00,2025-01-12T07:00:00,DK1,759.099976,101.75,,
,2025-01-12 07:00:00,2025-01-12T08:00:00,DK1,855.48999,114.669998,,
,2025-01-12 08:00:00,2025-01-12T09:00:00,DK1,895.77002,120.07,,
,2025-01-12 09:00:00,2025-01-12T10:00:00,DK1,878.609985,117.769997,,
,2025-01-12 10:00:00,2025-01-12T11:00:00,DK1,787.900024,105.610001,,
,2025-01-12 11:00:00,2025-01-12T12:00:00,DK1,768.349976,102.989998,,
,2025-01-12 12:00:00,2025-01-12T13:00:00,DK1,743.130005,99.610001,,
,2025-01-12 13:00:00,2025-01-12T14:00:00,DK1,781.409973,104.739998,,
,2025-01-12 14:00:00,2025-01-12T15:00:00,DK1,885.549988,118.699997,,
,2025-01-12 15:00:00,2025-01-12T16:00:00,DK1,991.640015,132.919998,,
,2025-01-12 16:00:00,2025-01-12T17:00:00,DK1,1051.920044,141.0,,
,2025-01-12 17:00:00,2025-01-12T18:00:00,DK1,1094.150024,146.660004,,
,2025-01-12 18:00:00,2025-01-12T19:00:00,DK1,1071.77002,143.660004,,
,2025-01-12 19:00:00,2025-01-12T20:00:00,DK1,1006.109985,134.860001,,
,2025-01-12 20:00:00,2025-01-12T21:00:00,DK1,951.130005,127.489998,,
,2025-01-12 21:00:00,2025-01-12T22:00:00,DK1,904.200012,121.199997,,
,2025-01-12 22:00:00,2025-01-12T23:00:00,DK1,857.200012,114.900002,,
,2025-01-12 23:00:00,2025-01-13T00:00:00,DK1,838.47998,112.389999,,
,2025-01-13 00:00:00,2025-01-13T01:00:00,DK1,783.869995,105.07,,
,2025-01-13 01:00:00,2025-01-13T02:00:00,DK1,779.320007,104.459999,,
,2025-01-13 02:00:00,2025-01-13T03:00:00,DK1,748.799988,100.370003,,
,2025-01-13 03:00:00,2025-01-13T04:00:00,DK1,675.23999,90.510002,,
,2025-01-13 04:00:00,2025-01-13T05:00:00,DK1,445.089996,59.66,,
,2025-01-13 05:00:00,2025-01-13T06:00:00,DK1,635.179993,85.139999,,
,2025-01-13 06:00:00,2025-01-13T07:00:00,DK1,910.169983,122.0,,
,2025-01-13 07:00:00,2025-01-13T08:00:00,DK1,1140.329956,152.850006,,
,2025-01-13 08:00:00,2025-01-13T09:00:00,DK1,859.070007,115.150002,,
,2025-01-13 09:00:00,2025-01-13T10:00:00,DK1,686.429993,92.010002,,
,2025-01-13 10:00:00,2025-01-13T11:00:00,DK1,503.130005,67.440002,,
,2025-01-13 11:00:00,2025-01-13T12:00:00,DK1,426.660004,57.189999,,
,2025-01-13 12:00:00,2025-01-13T13:00:00,DK1,419.429993,56.220001,,
,2025-01-13 13:00:00,2025-01-13T14:00:00,DK1,466.799988,62.57,,
,2025-01-13 14:00:00,2025-01-13T15:00:00,DK1,423.079987,56.709999,,
,2025-01-13 15:00:00,2025-01-13T16:00:00,DK1,482.470001,64.669998,,
,2025-01-13 16:00:00,2025-01-13T17:00:00,DK1,500.589996,67.099998,,
,2025-01-13 17:00:00,2025-01-13T18:00:00,DK1,374.140015,50.150002,,
,2025-01-13 18:00:00,2025-01-13T19:00:00,DK1,301.329987,40.389999,,
,2025-01-13 19:00:00,2025-01-13T20:00:00,DK1,184.419998,24.719999,,
,2025-01-13 20:00:00,2025-01-13T21:00:00,DK1,170.690002,22.879999,,
,2025-01-13 21:00:00,2025-01-13T22:00:00,DK1,157.339996,21.09,,
,2025-01-13 22:00:00,2025-01-13T23:00:00,DK1,132.570007,17.77,,
,2025-01-13 23:00:00,2025-01-14T00:00:00,DK1,275.380005,36.91,,
,2025-01-14 00:00:00,2025-01-14T01:00:00,DK1,298.440002,40.0,,
,2025-01-14 01:00:00,2025-01-14T02:00:00,DK1,310.369995,41.599998,,
,2025-01-14 02:00:00,2025-01-14T03:00:00,DK1,315.220001,42.25,,
,2025-01-14 03:00:00,2025-01-14T04:00:00,DK1,300.079987,40.220001,,
,2025-01-14 04:00:00,2025-01-14T05:00:00,DK1,344.769989,46.209999,,
,2025-01-14 05:00:00,2025-01-14T06:00:00,DK1,376.029999,50.400002,,
,2025-01-14 06:00:00,2025-01-14T07:00:00,DK1,449.820007,60.290001,,
,2025-01-14 07:00:00,2025-01-14T08:00:00,DK1,511.149994,68.510002,,
,2025-01-14 08:00:00,2025-01-14T09:00:00,DK1,470.190002,63.02,,
,2025-01-14 09:00:00,2025-01-14T10:00:00,DK1,411.170013,55.110001,,
,2025-01-14 10:00:00,2025-01-14T11:00:00,DK1,418.779999,56.130001,,
,2025-01-14 11:00:00,2025-01-14T12:00:00,DK1,359.839996,48.23,,
,2025-01-14 12:00:00,2025-01-14T13:00:00,DK1,389.380005,52.189999,,
