hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur
2023-01-01 00:00:00,2023-01-01T01:00:00,SYSTEM,161.369995,21.700001
2023-01-01 01:00:00,2023-01-01T02:00:00,SYSTEM,119.360001,16.049999
2023-01-01 02:00:00,2023-01-01T03:00:00,SYSTEM,85.220001,11.46
2023-01-01 03:00:00,2023-01-01T04:00:00,SYSTEM,34.580002,4.65
2023-01-01 04:00:00,2023-01-01T05:00:00,SYSTEM,33.240002,4.47
2023-01-01 05:00:00,2023-01-01T06:00:00,SYSTEM,30.559999,4.11
2023-01-01 06:00:00,2023-01-01T07:00:00,SYSTEM,51.610001,6.94
2023-01-01 07:00:00,2023-01-01T08:00:00,SYSTEM,95.339996,12.82
2023-01-01 08:00:00,2023-01-01T09:00:00,SYSTEM,155.720001,20.940001
2023-01-01 09:00:00,2023-01-01T10:00:00,SYSTEM,193.5,26.02
2023-01-01 10:00:00,2023-01-01T11:00:00,SYSTEM,198.029999,26.629999
2023-01-01 11:00:00,2023-01-01T12:00:00,SYSTEM,200.490005,26.959999
2023-01-01 12:00:00,2023-01-01T13:00:00,SYSTEM,200.259995,26.93
2023-01-01 13:00:00,2023-01-01T14:00:00,SYSTEM,247.630005,33.299999
2023-01-01 14:00:00,2023-01-01T15:00:00,SYSTEM,296.570007,39.880001
2023-01-01 15:00:00,2023-01-01T16:00:00,SYSTEM,481.290009,64.720001
2023-01-01 16:00:00,2023-01-01T17:00:00,SYSTEM,521.820007,70.169998
2023-01-01 17:00:00,2023-01-01T18:00:00,SYSTEM,532.969971,71.669998
2023-01-01 18:00:00,2023-01-01T19:00:00,SYSTEM,520.549988,70.0
2023-01-01 19:00:00,2023-01-01T20:00:00,SYSTEM,486.049988,65.360001
2023-01-01 20:00:00,2023-01-01T21:00:00,SYSTEM,466.410004,62.720001
2023-01-01 21:00:00,2023-01-01T22:00:00,SYSTEM,468.200012,62.959999
2023-01-01 22:00:00,2023-01-01T23:00:00,SYSTEM,418.519989,56.279999
2023-01-01 23:00:00,2023-01-02T00:00:00,SYSTEM,539.140015,72.5
2023-01-02 00:00:00,2023-01-02T01:00:00,SYSTEM,523.75,70.43
2023-01-02 01:00:00,2023-01-02T02:00:00,SYSTEM,524.27002,70.5
2023-01-02 02:00:00,2023-01-02T03:00:00,SYSTEM,505.079987,67.919998
2023-01-02 03:00:00,2023-01-02T04:00:00,SYSTEM,523.080017,70.339996
2023-01-02 04:00:00,2023-01-02T05:00:00,SYSTEM,616.929993,82.959999
2023-01-02 05:00:00,2023-01-02T06:00:00,SYSTEM,817.190002,109.889999
2023-01-02 06:00:00,2023-01-02T07:00:00,SYSTEM,996.109985,133.949997
2023-01-02 07:00:00,2023-01-02T08:00:00,SYSTEM,1038.800049,139.690002
2023-01-02 08:00:00,2023-01-02T09:00:00,SYSTEM,1053.599976,141.679993
2023-01-02 09:00:00,2023-01-02T10:00:00,SYSTEM,1061.180054,142.699997
2023-01-02 10:00:00,2023-01-02T11:00:00,SYSTEM,1055.01001,141.869995
2023-01-02 11:00:00,2023-01-02T12:00:00,SYSTEM,1077.839966,144.940002
2023-01-02 12:00:00,2023-01-02T13:00:00,SYSTEM,1084.530029,145.839996
2023-01-02 13:00:00,2023-01-02T14:00:00,SYSTEM,1113.540039,149.740005
2023-01-02 14:00:00,2023-01-02T15:00:00,SYSTEM,1133.609985,152.440002
2023-01-02 15:00:00,2023-01-02T16:00:00,SYSTEM,1195.930054,160.820007
2023-01-02 16:00:00,2023-01-02T17:00:00,SYSTEM,1248.800049,167.929993
2023-01-02 17:00:00,2023-01-02T18:00:00,SYSTEM,1284.430054,172.720001
2023-01-02 18:00:00,2023-01-02T19:00:00,SYSTEM,1218.170044,163.809998
2023-01-02 19:00:00,2023-01-02T20:00:00,SYSTEM,1119.189941,150.5
2023-01-02 20:00:00,2023-01-02T21:00:00,SYSTEM,1050.619995,141.279999
2023-01-02 21:00:00,2023-01-02T22:00:00,SYSTEM,1014.47998,136.419998
2023-01-02 22:00:00,2023-01-02T23:00:00,SYSTEM,934.469971,125.660004
2023-01-02 23:00:00,2023-01-03T00:00:00,SYSTEM,842.01001,113.220001
2023-01-03 00:00:00,2023-01-03T01:00:00,SYSTEM,743.690002,100.0
2023-01-03 01:00:00,2023-01-03T02:00:00,SYSTEM,734.619995,98.779999
2023-01-03 02:00:00,2023-01-03T03:00:00,SYSTEM,695.650024,93.540001
2023-01-03 03:00:00,2023-01-03T04:00:00,SYSTEM,699.070007,94.0
2023-01-03 04:00:00,2023-01-03T05:00:00,SYSTEM,751.349976,101.029999
2023-01-03 05:00:00,2023-01-03T06:00:00,SYSTEM,942.030029,126.669998
2023-01-03 06:00:00,2023-01-03T07:00:00,SYSTEM,1084.380005,145.809998
2023-01-03 07:00:00,2023-01-03T08:00:00,SYSTEM,1130.709961,152.039993
2023-01-03 08:00:00,2023-01-03T09:00:00,SYSTEM,1148.329956,154.410004
2023-01-03 09:00:00,2023-01-03T10:00:00,SYSTEM,1149.079956,154.509995
2023-01-03 10:00:00,2023-01-03T11:00:00,SYSTEM,1179.199951,158.559998
2023-01-03 11:00:00,2023-01-03T12:00:00,SYSTEM,1152.719971,155.0
2023-01-03 12:00:00,2023-01-03T13:00:00,SYSTEM,1150.569946,154.710007
2023-01-03 13:00:00,2023-01-03T14:00:00,SYSTEM,1159.040039,155.850006
2023-01-03 14:00:00,2023-01-03T15:00:00,SYSTEM,1188.349976,159.789993
2023-01-03 15:00:00,2023-01-03T16:00:00,SYSTEM,1185.069946,159.350006
2023-01-03 16:00:00,2023-01-03T17:00:00,SYSTEM,1190.349976,160.059998
2023-01-03 17:00:00,2023-01-03T18:00:00,SYSTEM,1189.540039,159.949997
2023-01-03 18:00:00,2023-01-03T19:00:00,SYSTEM,1152.650024,154.990005
2023-01-03 19:00:00,2023-01-03T20:00:00,SYSTEM,1081.400024,145.410004
2023-01-03 20:00:00,2023-01-03T21:00:00,SYSTEM,973.640015,130.919998
2023-01-03 21:00:00,2023-01-03T22:00:00,SYSTEM,864.02002,116.18
