hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur
2023-01-01 00:00:00,2023-01-01T01:00:00,SE3,10.26,1.38
2023-01-01 01:00:00,2023-01-01T02:00:00,SE3,0.67,0.09
2023-01-01 02:00:00,2023-01-01T03:00:00,SE3,0.59,0.08
2023-01-01 03:00:00,2023-01-01T04:00:00,SE3,0.37,0.05
2023-01-01 04:00:00,2023-01-01T05:00:00,SE3,0.59,0.08
2023-01-01 05:00:00,2023-01-01T06:00:00,SE3,0.67,0.09
2023-01-01 06:00:00,2023-01-01T07:00:00,SE3,3.94,0.53
2023-01-01 07:00:00,2023-01-01T08:00:00,SE3,15.1,2.03
2023-01-01 08:00:00,2023-01-01T09:00:00,SE3,23.049999,3.1
2023-01-01 09:00:00,2023-01-01T10:00:00,SE3,32.939999,4.43
2023-01-01 10:00:00,2023-01-01T11:00:00,SE3,45.060001,6.06
2023-01-01 11:00:00,2023-01-01T12:00:00,SE3,45.060001,6.06
2023-01-01 12:00:00,2023-01-01T13:00:00,SE3,42.240002,5.68
2023-01-01 13:00:00,2023-01-01T14:00:00,SE3,131.699997,17.709999
2023-01-01 14:00:00,2023-01-01T15:00:00,SE3,179.289993,24.110001
2023-01-01 15:00:00,2023-01-01T16:00:00,SE3,271.730011,36.540001
2023-01-01 16:00:00,2023-01-01T17:00:00,SE3,342.299988,46.029999
2023-01-01 17:00:00,2023-01-01T18:00:00,SE3,403.279999,54.23
2023-01-01 18:00:00,2023-01-01T19:00:00,SE3,398.820007,53.630001
2023-01-01 19:00:00,2023-01-01T20:00:00,SE3,357.320007,48.049999
2023-01-01 20:00:00,2023-01-01T21:00:00,SE3,332.26001,44.68
2023-01-01 21:00:00,2023-01-01T22:00:00,SE3,341.779999,45.959999
2023-01-01 22:00:00,2023-01-01T23:00:00,SE3,260.279999,35.0
2023-01-01 23:00:00,2023-01-02T00:00:00,SE3,430.649994,57.91
2023-01-02 00:00:00,2023-01-02T01:00:00,SE3,384.23999,51.669998
